A1 Burn Tool Log Started
Config: [Embedded Resource]
------------------------------------------------
[2026-04-12 16:30:19.299] Starting Burn Process...
[2026-04-12 16:30:19.300] SPI Write: Addr=0x31000103 Data=0x00000001 Len=1
[2026-04-12 16:30:19.463] SPI Write: Addr=0x310011c4 Data=0x24622462 Len=4
[2026-04-12 16:30:19.463] SPI Write: Addr=0x31001210 Data=0x08084200 Len=4
[2026-04-12 16:30:19.465] SPI Write: Addr=0x31001214 Data=0x00080807 Len=4
[2026-04-12 16:30:19.466] SPI Write: Addr=0x3100121c Data=0x1f008156 Len=4
[2026-04-12 16:30:19.467] SPI Write: Addr=0x3100188c Data=0x0003597f Len=4
[2026-04-12 16:30:19.468] SPI Write: Addr=0x31001800 Data=0x000003a7 Len=4
[2026-04-12 16:30:19.469] SPI Write: Addr=0x31001808 Data=0x0d000000 Len=4
[2026-04-12 16:30:19.470] SPI Write: Addr=0x3100180c Data=0x0e060606 Len=4
[2026-04-12 16:30:19.471] SPI Write: Addr=0x31001810 Data=0x0a000000 Len=4
[2026-04-12 16:30:19.472] SPI Write: Addr=0x310018b8 Data=0x410c7780 Len=4
[2026-04-12 16:30:19.473] SPI Write: Addr=0x31001a10 Data=0x003be200 Len=4
[2026-04-12 16:30:19.474] SPI Write: Addr=0x31001b10 Data=0x003be200 Len=4
[2026-04-12 16:30:19.475] SPI Write: Addr=0x31001020 Data=0x69082812 Len=4
[2026-04-12 16:30:19.587] SPI Write: Addr=0x31001020 Data=0x6908280a Len=4
[2026-04-12 16:30:19.696] SPI Write: Addr=0x31003600 Data=0x00000008 Len=4
[2026-04-12 16:30:19.697] SPI Write: Addr=0x31001020 Data=0x69082802 Len=4
[2026-04-12 16:30:19.698] SPI Write: Addr=0x310018b0 Data=0x01000100 Len=4
[2026-04-12 16:30:19.699] SPI Write: Addr=0x31001804 Data=0x00004688 Len=4
[2026-04-12 16:30:19.699] SPI Write: Addr=0x31001804 Data=0x400c4688 Len=4
[2026-04-12 16:30:19.700] SPI Write: Addr=0x31001804 Data=0x400c4698 Len=4
[2026-04-12 16:30:19.805] SPI Write: Addr=0x31001804 Data=0x400c4688 Len=4
[2026-04-12 16:30:19.806] SPI Write: Addr=0x31001804 Data=0x400c4608 Len=4
[2026-04-12 16:30:19.808] SPI Write: Addr=0x31001804 Data=0x400c4608 Len=4
[2026-04-12 16:30:19.809] SPI Write: Addr=0x31001804 Data=0x400c4609 Len=4
[2026-04-12 16:30:19.916] SPI Write: Addr=0x31001804 Data=0x400c4608 Len=4
[2026-04-12 16:30:19.917] SPI Write: Addr=0x31001804 Data=0x400c4600 Len=4
[2026-04-12 16:30:19.918] SPI Write: Addr=0x310018a4 Data=0x3f3f0200 Len=4
[2026-04-12 16:30:19.919] SPI Write: Addr=0x310018b8 Data=0x410c7781 Len=4
[2026-04-12 16:30:19.920] SPI Write: Addr=0x31001a58 Data=0x1f073f00 Len=4
[2026-04-12 16:30:19.920] SPI Write: Addr=0x31001b58 Data=0x1f073f00 Len=4
[2026-04-12 16:30:19.922] SPI Write: Addr=0x310018a4 Data=0x3f3f0201 Len=4
[2026-04-12 16:30:20.025] SPI Write: Addr=0x310018a4 Data=0x3f3f0200 Len=4
[2026-04-12 16:30:20.026] SPI Write: Addr=0x310018a4 Data=0x3f3f0000 Len=4
[2026-04-12 16:30:20.027] SPI Write: Addr=0x310018b8 Data=0x410c7780 Len=4
[2026-04-12 16:30:20.028] SPI Write: Addr=0x310018b0 Data=0x01000180 Len=4
[2026-04-12 16:30:20.029] SPI Write: Addr=0x310018b8 Data=0x410c7781 Len=4
[2026-04-12 16:30:20.030] SPI Write: Addr=0x310018b0 Data=0x01000183 Len=4
[2026-04-12 16:30:20.134] SPI Write: Addr=0x310018b0 Data=0x01000181 Len=4
[2026-04-12 16:30:20.135] SPI Write: Addr=0x310018b0 Data=0x01000101 Len=4
[2026-04-12 16:30:20.136] SPI Write: Addr=0x310018b8 Data=0x410c7780 Len=4
[2026-04-12 16:30:20.137] SPI Write: Addr=0x31002182 Data=0x00000002 Len=1
[2026-04-12 16:30:20.137] SPI Write: Addr=0x31003238 Data=0x00000004 Len=1
[2026-04-12 16:30:20.139] Writing Bin: fastboot, Addr=0x80000000, Size=15692
[2026-04-12 16:30:20.270] Writing Bin: reboot, Addr=0x80010000, Size=5892692
[2026-04-12 16:30:23.914] CRC Calc: Val=0x24ac Len=5892692
[2026-04-12 16:30:23.916] SPI Write: Addr=0x3100d434 Data=0x000024ac Len=4
[2026-04-12 16:30:23.919] SPI Write: Addr=0x3100d438 Data=0x0059ea54 Len=4
[2026-04-12 16:30:23.920] CRC Readback: 0x24ac
[2026-04-12 16:30:23.922] SPI Write: Addr=0x31002410 Data=0x00000022 Len=1
[2026-04-12 16:30:23.927] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.040] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.153] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.259] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.371] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.476] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.585] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.695] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.836] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:24.948] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.073] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.178] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.288] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.398] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.510] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.614] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.725] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.830] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:25.942] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.047] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.158] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.267] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.376] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.484] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.593] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.706] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.813] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:26.923] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.031] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.140] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.250] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.356] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.468] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.575] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.685] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.794] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:27.901] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.010] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.119] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.227] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.338] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.446] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.555] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.665] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.774] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.884] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:28.994] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.102] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.212] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.318] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.427] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.536] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.643] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.752] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.862] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:29.971] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.080] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.189] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.299] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.410] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.513] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.623] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.733] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.842] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:30.951] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.060] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.168] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.277] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.384] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.493] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.604] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.714] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.824] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:31.932] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.042] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.150] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.258] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.366] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.476] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.584] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.691] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.801] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:32.911] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.019] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.128] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.239] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.346] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.456] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.567] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.675] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.785] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:33.893] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.003] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.112] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.224] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.332] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.443] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.550] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.659] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.767] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.877] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:34.984] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.096] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.209] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.319] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.429] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.538] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.648] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.757] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.864] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:35.974] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.084] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.193] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.303] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.418] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.521] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.629] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.740] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.849] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:36.957] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.066] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.175] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.286] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.394] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.505] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.615] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.726] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.834] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:37.943] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.053] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.162] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.270] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.397] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.503] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.640] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.750] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.859] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:38.968] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.077] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.186] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.295] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.406] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.517] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.624] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.736] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.841] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:39.951] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.061] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.170] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.281] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.388] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.497] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.606] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.714] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.824] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:40.932] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.042] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.151] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.259] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.368] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.478] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.585] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.697] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.806] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:41.916] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.025] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.133] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.243] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.353] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.462] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.572] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.682] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.793] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:42.917] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.023] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.143] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.258] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.368] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.477] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.589] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.698] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.810] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:43.919] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.026] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.136] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.245] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.354] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.463] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.574] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.683] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.793] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:44.903] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.011] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.120] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.229] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.339] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.448] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.558] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.664] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.773] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.880] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:45.990] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:46.099] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:46.210] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
[2026-04-12 16:30:46.320] Read Reg: Slave=0x22 Addr=0x31002f48 Val=0x00
